Cleveland Clinic	Cards (13): CCF x2, Louisville, Kentucky x2, Mt Sinai-Miami, Missouri, Methodist Houston x2, Beaumont-Royal Oak, UIC, Albert Einstein-Philly, Cincinatti  GI (8): CCF, Baylor Uni Med Center (Dallas), Tufts, Indiana, Mayo Clinic, UTSW, Emory, Loma Linda  Pulm/Crit (4): CCF x3, UCLA  Heme/Onc (6): CCF x3, USC, UCSD, Trinity Health  ID (2): Mayo, CCF  A/I (1): Michigan  Endo (3): Stanford, JHU, CCF  Rheum (1): Emory  Neph (2): UTSW, UPenn	Cardiology - 19: Cleveland Clinic (2), Wake Forest, Vanderbilt, Dartmouth, Johns Hopkins, Georgetown, lowa (4), Missouri, Beaumont Health, Mayo Clinic AZ, Summa Health, Allegheny General, Henry Ford, Houston Methodist    GI - 11: Cleveland Clinic (2), UCSF, Stanford, Johns Hopkins, University of Maryland, University of Florida, Metro Health, UT Houston, Hofstra, UT Austin    Pulm/Crit -5: Cleveland Clinic (3), CWRU/UH, Emory    Heme/Onc - 5: Cleveland Clinic (2), University of Pennsylvania, Montefiore, University of Buffalo    Endocrinology - 1: Stanford    Nephro-3: MGH/BWH, Vanderbilt, UPMC    Rheum -1: Medical University of South Carolina    Geriatric: UCSD	Cards (14): CCF x3, Baylor, Brown, CWRU/Metro, Penn State, Temple, Tufts, Iowa, Kentucky, U Rochester, USC, UT-Houston  Endo (2): CCF, Montefiore  Geriatrics (1): UCSF  GI (6): CCF, Advocate Health, CWRU/Metro, Henry Ford, Loyola, Mayo  GIM (1): Harvard  Heme/Onc (5): CCF x2, Baylor, Mayo, Michigan  ID (1): UVA  Nephrology (2): CCF x2  PCCM (4): CCF, Mayo, MUSC, UAB  CCM (2): CCF, Stanford  Rheum (2): CCF, MUSC  Sleep Med (1): Rush	Cardiology (16) Cleveland Clinic Foundation-OH (2), Allegheny General Hospital, Baylor University Medical Center-Dallas, Georgetown/Medstar Washington Hospital Center, Methodist Hospital-Houston - TX (2), Rush University Med Center (2), Rutgers-New Jersey Medical School, U California Riverside SOM, U Iowa Hospitals and Clinics, U Kentucky Med Center, U Southern California (2), Wake Forest Baptist Med Center Critical Care (1) Cleveland Clinic Foundation-OH     Gastroenterology (11) Cleveland Clinic Foundation-OH (2), Case Western/University Hospitals Cleveland Medical Center-OH, Cleveland Clinic Florida, Dartmouth-Hitchcock Medical Center, Emory University SOM, Henry Ford Hospital (2), University of Chicago Medical Center, University of Pittsburgh Medical Center, University of Utah, Health University of Washington Affiliated Hospitals     Geriatrics (1) Duke University Medical Center     Hematology/Oncology (8) Baylor College of Medicine-Houston, Emory University SOM, Mayo Clinic School of Graduate Medical Education-MN (2), Northwestern McGaw/NMH/VA, Ohio State University Medical Center, University of Chicago Medical Center, University of Toledo     Infectious Disease (2) Cleveland Clinic Foundation-OH, Beth Israel Deaconess Medical Center Obstetric and Consultative Medicine (1) Warren Alpert Medical School of Brown University/Women and Infants Hospital     Pulmonary/Critical Care (3) Cleveland Clinic Foundation-OH, Baylor College of Medicine-Houston, University of Texas Medical School-Houston Rheumatology (1) Cleveland Clinic Foundation-OH     Sleep Medicine (1) Case Western/University Hospitals Cleveland Medical Center Rheum: UT-Southwestern, Boston U
CCF Fairview			Endo (2- Houston Methodist and UPMC), Critical Care (2 - CCF Main Campus), GI (2- CCF Florida and Wright Center PA), ID (UMass Chan Baystate)	
CCF South Pointe				
Doctors Hospital OhioHealth				
East Liverpool City				
Fairfield				
Jewish Hospital Cincinnati				
Kettering Kettering				
Kettering Grandview				
Mercy St. Rita's		Heme/Onc (1) Wright State  Pulm/Crit (1) Illinois  Palliative (1) Wright State  (Cohort of 12)		
Mercy St. Vincent				
Mount Carmel				
Ohio State U (OSU)	https://imgur.com/a/B9f0i	A/I (3): Baylor, Michigan, Missouri-Kansas City  Cards (7): OSU x3, UPMC, Johns Hopkins, Kentucky, UNC  Crit Care (1): Henry Ford  GI (1): Cleveland Clinic  Geri (1): UChicago  Heme/Onc (10): OSU x8, UTSW, Loyola  ID (1): OSU  Palliative (3): Yale, Stanford, Riverside Methodist  Pulm/CC (4): OSU, MUSC, UIllinois, Case Western	Cardiology: UPMC, OSU (2), Vanderbilt  Critical care: Stanford  Endocrinology: OSU  GI: OSU, CCF, Louisville  Heme/Onc: OSU (3), Vanderbilt  ID: OSU  Pulm/Crit: OSU (3)  Rheumatology: CCF, OSU	Cards (7): OSU (3), Indiana, University of Buffalo, Cooper University Medical Center, MUSC GI (5): VCU, University of Louisville, Guthrie Robert Packer Hospital, OSU (2) Allergy (1): Cincinnati Children's Hospital Hem/Onc (6): OSU (3), Jefferson, Cleveland Clinic, MD Anderson Palliative Care (2): Northwestern, Emory Pulm/CC (7): University of Buffalo, OSU (2), University of Cincinnati, UNC, Emory, Indiana ID (1): Temple https://twitter.com/OhioStateIMRes/status/1334308739080400896
Riverside Methodist OhioHealth	Cards: RWJ Newark Beth Israel; GI: Allegheny; ID: Rush; PCCM: St.Lukes; HPM: CCF, OhioHealth Riverside.	Cards - Allegheny, Creighton.   PCCM - U of Kentucky.   ID - U of Wisconsin , U of Florida.   Allergy/Immuno- U of South Florida.	Cards - VCU. GI - Allegheny. Heme/onc - Allegheny. Endo - Loyola, Kentucky. Nephro - Ohio State.	Allergy/Immuno: UCLA, CWRU  PCCM: Louisville  Rheumatology: Cincinnati, UPMC
St. Elizabeth Youngstown/NEOMED				
Summa Health/NEOMED				
TriHealth (Good Samaritan)	Cards (1): Cincinnati  GI (1): UMKC  ID (1): CCF  Pulm/Crit (2): Cook County, Corewell Health-Grand Rapids			
Trinity Health System				
U Cincinnati	Cards (6): Cincinnati, UW, Stony Brook, Kansas, Utah, Temple  Pulm/Crit (3): Cincinnati, PSU, VCU  GI (3): Cincinnati, Brooklyn Hosp, MGH  Heme/Onc (3): Rush, UAB, Baylor  Neph (2): Cincinnati x2  Global Health (1): UAB	Cards (5): Cincinnati x2, Rochester x2, MCW  GI (1): Cincinnati  Geri (2): Cincinnati, WashU  Heme/Onc (5): Cincinnati x4, CCF  ID (2): Cincinnati, NYU  Nephro (1): Duke  Pulm/CC (5): Cincinnati, Rush, OSU, Kentucky, Michigan	A/I (1): Cincinnati  Cards (5): Cincinnati x2, UT Houston, Illinois-Chicago, Ohio State  Endo (3): Ohio State, Northwestern, Maryland  Heme/Onc (6): Cincinnati x2, Pittsburgh, NIH, Wisconsin, Case Western  ID (2): Case western, Vanderbilt  Pulm/Crit (1): Cincinnati  Clinical Informatics (1): Cincinnati	
U Toledo				
University Hospitals (Parma)				
University Hospitals (Richmond)				
University Hospitals (Westlake)				
Western Reserve Hospital (Cuyahoga Falls)				
Western Reserve/NEOMED (Warren)				
Wright State				
Oklahoma State University - Tulsa	Heme/Onc - NIH  Nephrology - UTSW  GI - OkState  Rheum - KU  PCMM - UofLouisville			
Oklahoma State University - Stillwater				
OMECO - Northeastern Health Tahlequah				
OUHSC - OKC				
OU - Tulsa				
Legacy Health				
OHSU	Cards (7): OHSU x3, USF, UW, Minnesota, Rush  Pulm/Crit (5): OHSU, UPMC, Stanford, UC Davis, Colorado  Heme/Onc (4): OHSU x2, UPenn, MD Anderson  GI (2): OHSU, Mayo AZ  Geriatrics (1): OHSU  Hospice/Palliative (1): UPMC  Sleep Med (1): Yale	A/I (2): UCSD, VA LA Health  Cards (2): UWashington, UVA  Geri (2): OHSU, Mt. Sinai  GI (4): OHSU, UC Davis, Arizona, UNC  Heme/Onc (6): OHSU x2, Tufts, Cooper, Utah, UWashington  Palliative (2): MedStar Washington, Kansas  Pulm/Crit (1): LSU  Rheum (2): OHSU, UWashington  National Clinical Scholars (1): Duke	Addiction Medicine (3) – OHSUx2, University of New Mexico  Allergy & Immunology – University of Cincinnati  Cardiology (6) – OHSUx2, University of Arkansas, University of Pittsburgh, University of Virginia, Cooper University/NJ  Hematology/Oncology (7) Indiana University, MD Anderson, NY Presbyterian/Cornell, OHSU, Olive View/UCLA, UC Davis, University of Minnesota  Hospice & Palliative Medicine – Stanford  Nephrology (2) – Brigham & Women’s, OHSU  Pulm/Critical Care – Mt. Sinai  Rheumatology - OHSU	Cardiology (3) - OHSU, U of Arizona Tucson, UNM  Endocrinology - OHSU, University of Rochester  GI (2): UCSF/Fresno, St. Joseph Mercy  Geriatrics - OHSU  Global Health - UWashington  Heme/Onc (2) - UCSF, Tulane  ID - UPMC  Neph - OHSU  PCCM (6) - Mount Sinai, OHSU (2), UNM, UNC, UWashington  Rheumatology - Stanford (https://www.ohsu.edu/school-of-medicine/medicine/graduate-destinations)
OHSU Hillsboro				
Providence St. Vincent				
Providence Med Ctr				
Samaritan Corvallis				
Abington				
Albert Einstein (Philly)				
Albert Einstein Montgomery				
Allegheny				
Conemaugh				
Crozer-Chester				
Geisinger Danville	100% match: Cards (2): Penn State, Geisinger GI (3): St. Luke's, Geisinger Endocrine (1): Temple Rheumatology (2): Geisinger, UMass Pulm/Crit (1): Geisinger Heme/onc (1): Geisinger	100% Match:l Cards (2): Case Western, Geisinger GI (2); Geisinger, Tower Crit Care (1): Sparrow Nephro (1): Cleveland Clinic ID (2): U Maryland, Med Uni. South Carolina Endo (1): UPMC Palliative (1): Hershey	100% Match: Nephro: Geisinger Critical Care: Orlando Health Heme/onc: U Florida Shands Hospital, Penn State Rheumatology: Larkin Community Hospital, Geisinger GI: St. Luke's	
Geisinger Wilkes-Barre				
Jefferson Health Northeast				
Lehigh Valley				
Lankenau				
Mercy Catholic				
Nazareth				
Penn State			?	Cards: Penn State x 2, Thomas Jefferson, NYU Long Island  GI: UMiss, Tulane, Penn State  Pulm/Crit: MUSC Nephro: UPenn  Rheum: Penn State  Endocrine: Penn State   Heme/Onc: Penn State x 2
Pennsylvania Hospital		H/O (2): Mount Sinai, Cooper  Cards (2): UCLA, OHSU  Rheum: UNC  Endo (2): Penn, UPMC  ID (2): Temple, Rush   Pulm/crit: Lankenau	Cardiology – Geisinger Cardiology – Lankenau Cardiology – Northeast Georgia Medical Center Cardiology – Cooper Gastroenterology – Georgetown Gastroenterology – University of Maryland Sleep Medicine – HUP Endocrinology – Hofstra Hem/Onc - NIH	Cardiology: Lankenau (2, couples match), Mayo Clinic Florida, MGH. GI: Virginia Commonwealth, Cooper. Heme/onc: VanderbiltL Pulm/Crit: Temple. Nephrology: GWU. https://twitter.com/ImPennsy/status/1334335623008817153?s=20
Philadelphia COM				
Robert Packer/Guthrie				
SKMC at Thomas Jefferson U TJUH	Cards (3): Jefferson, Cleveland Clinic, Lankenau  GI (8): Jefferson x3, Cooper, UMiami, Rutgers NJMS, Albany, St Joseph's  Hene/Onc (5): Jefferson, Maryland, OHSU, Rutgers RWJ, UVA  Endocrine (1): UCSD  Pulm/Crit (7): Jefferson, Temple x2, Hopkins, Cornell x2, Utah  Palliative (2): Jefferson, Einstein Philadelphia	Cards (6): Jefferson, NYU, Cooper x2, North Shore/LIJ, Rush  Endo (2): Penn, Tufts  GI (11): Jefferson x4, Mayo, Temple, GWU, RWJ x2, Einstein, Rochester  Heme/Onc (4): Jefferson x3, USC  ID (1): Temple  Pulm/Crit (3): Jefferson, NYU, Temple	A/I (1): BU  Endocrine (1): Temple  Cardiology (7): Jefferson x2, Cooper, Georgetown, Lankenau x2, Stony Brook  GI (8): Jefferson x2, Cooper x2, Albany, Lehigh Valley, Maryland, Ohio State  Heme/Onc (3): Jefferson, Mount Sinai, Stony Brook  ID (2): Temple, UW  POCUS (1): Jefferson  Pulm/Crit (4): Jefferson, Baylor, Yale, Mount Sinai (CC only)  Rheum (1): Columbia	GI: UCD, Jeffx2, Mount Sinai Beth Israel, Penn State, Yale  Cards: Atlantic Health, Cleveland Clinic, Cooperx2, Lehigh Valley  Heme/Onc: Cooper, Jeff, Monte, Tower Health  Pulm/ Crit: UChicago, Jeff  Crit Care: Cooper  Rheum: UMich  ID: GW, UMaryland
St Luke's	Pulm/CC (1) - UConn  Cards (2) - St Lukes  Allergy/Immunology (1) - Rutgers  GI (2) - St Lukes, Lewisgale	All St Lukes: 2 GI, 1 Pulm/CC, 1 Heme/onc, 1 cards, 1 palliative		
St. Luke's - Anderson				
St. Luke's Easton				
St. Mary Med Ctr				
Suburban Community				
Suburban Comm Lower Bucks				
Temple	Cards (7): Temple, Cooper x2, Lankenau, Maryland, VTech, UPMC  GI (4) Yale, Henry Ford, Cooper, NYP-Brooklyn Methodist  Heme/Onc (5): FCCC, MSKCC, Tufts, UPMC, UMD  Pulm/CC (5): Temple x3, Georgetown, Emory  Crit Care (1): Cleveland Clinic  ID (3): Temple, Mt. Sinai, UTSW  Rheum (1): Mt. Sinai  Palliative (1): Medstar-Washington  Endo (1): UC Davis  Sleep (1): Temple	Addiction (1): Yale   Cards (7): Penn, UPMC, Temple x3, Cooper, Lankenau  Crit Care (1): UAB  Endo (1): MGH  GI (5): Monte, Vanderbilt, Cooper, VCU, Loma Linda  Heme/Onc (4): Duke, Temple Fox Chase x3  ID (2): Columbia, Western University Ontario  Nephro (1): Mt. Sinai  Pulm/CC (5): Yale, Monte x2, Georgetown, Dartmouth  Rheum (1): Temple	A/I (1): Penn   Cardiology (4): Temple x2, Cooper, Maryland   GI (4): Temple, St. Luke's Bethlehem, Stony Brook, Cincinnati   Heme/Onc (2): FCCC, Georgetown   ID (4): Temple x2, USF Tampa, BIDMC   Palliative (1): UCLA   Pulm/Crit (5): Temple x3, Rush, Cooper	Cardiology (8): VCU, Georgetown, Lankenau, Christiana, Rutgers RWJ, Temple, Michigan State, St. luke's bethlehem  GI (3): Temple x2, Westchester Med  Heme/Onc (3): Penn State, Rutgers RWJ, FCCC  ID (2): Temple, UCLA-Harbor  Palliative: Advent Health-Orlando  Pulm Crit (6): Temple x4, Brown, USC  Rheum (2): Penn, Arizona-Tucson
Tower Health				
Tower Health Phoenixville				
U Penn	A&I (1): CHOP  Cards (10): Cleveland Clinic, Cooper, Penn (5), Mt Sinai, Temple, UW  GI (7): Baylor, BU, Penn (4), USC  Geri (2): Penn (2)  Heme/Onc (12): Cooper, Penn (6), NIH, NW, Temple (2), UW  ID (5): Penn (2), MGH, Stanford, UCLA  Palliative (2): Penn, Temple/Fox Chase   Pulm/Crit (3): Duke, Penn, UChicago	Adolescent Med (1): CHOP  Allergy (1): BWH  Cardiology (10): Penn x3, Northwestern, UCLA, Cornell, Temple, Cooper, Emory, Mt. Sinai  Endocrine (1): Penn  GI (3): Penn x2, Baylor  Heme/Onc (10): Penn x4, Yale x2, Mayo Clinic, Cornell, Vanderbilt, Johns Hopkins  ID (4): Penn x2, University of Washington, BIDMC/Boston Children’s  Nephrology (1): Penn  Palliative Care (2): Penn, MGH  Pulm/Crit (5): Penn x3, Columbia, Pitt  Rheumatology (3): Penn x3	Allergy: Vanderbilt  Cardiology: Penn x4, BU, Temple, UNC, UW  Endocrine: Penn, JHU  GI: Pennx2, Einstein (Philly), BIDMC, Duke, USC  Geriatrics: Penn x2  Heme/Onc: Penn x4, MSKCC, Stanford, UNC  ID: Penn, Baylor, MGH, Vermont  Palliative: Penn  Pulm/Crit: Pennx2, MGH/BID, UCSF, Pitt  Rheum: Pennx3	Addiction (2) - Stanford, Cooper Cardiology (11) - BWH, Penn (2), NYU (2), Geisinger, Hackensack, UW, Temple (2), Michigan State GI (12) - Penn (3), Yale (2), UTSW, Baylor, Georgetown, BWH, USF, Duke Geri - Yale Hem/Onc (11) - Penn (4), UTH (not the same as MDACC <know for a fact that someone from Penn matched at MDA< this year?), Vanderbilt, UW (2), Columbia, Yale, Duke ID (5) - Penn (4), Duke Nephro - Penn Pall - Penn Pulm/crit (4) - Penn (3), UCLA Rheum (2) - UNC, Penn Ultrasound (2) - Penn (2)
U Pittsburgh Med Ctr (UPMC)	Cards (9): UPMC x2, CCF, Lankenau, Mayo, USF, UT-Houston, NYU, Minnesota  GI (10): UPMC x3, Mayo, UCSF, Case, Michigan, MD Anderson, OSU, OHSU  Pulm/Crit (5): Case, Maryland, BWH, UVA, Yale  Heme/Onc (5): UW, Mayo, Michigan, BWH/Dana Farber, JHU  Endo (1): Mt Sinai   ID (3): UPMC, BU, UChicago  Palliative (3): Colorado, NYU, CCF  Rheum (1): MGH	https://residency.dom.pitt.edu/fellowship-match/     A/I (1): UPMC   Cards (12): UPMC x5, BIDMC, UPenn, Lankenau, Geisinger, Henry Ford, Minnesota, Cedars-Sinai   Endo (2): UPMC, MGH   GI (9): UPMC x3, BWH, UPenn, USF, UIC, Cincinnati, Toledo   GIM (1): UPMC   Heme/Onc (9): UPMC x4, Rochester, Mayo x2, Barnes-Jewish, Michigan   ID (2): UPMC, Emory   Nephro (1): JHU   Palliative (1): NYU   Pulm/CC (6): UPMC x4, Emory, Michigan	https://residency.dom.pitt.edu/fellowship-match/    Cards: UTSW, UWisc, UPMC (2), UCI, Emory  GI: UPMC (2), U of Arizona  Endo: MGH, UPMC  GIM: UPMC (3)   Neph: UPMC  Heme/Onc: MD Anderson, NIH, UPMC, Temple  Pulm/CCM: UPMC (2), UCSD, Temple, UMichigan   Rheum: UChicago  ID: UPenn  Allergy/Immunology: MGH	Cards: Case Western (2), UPMC (2), Baylor, Colorado, Lankenau, Stony Brook, Maryland, Rochester  ID: Rochester, MGH, UC Davis, NIH, UPMC  Nephro: UPMC (2), CCF, Georgetown, BWH  Pallative: UPenn, UPMC, Emory  GI: Colorado, Baylor  Rheum: Stanford  Endocrine: BWH, UPMC  Heme/Onc: Mayo, UPMC, MD Anderson, UCLA  PCCSM: UPMC (2)  GIM: UPMC    https://residency.dom.pitt.edu/fellowship-match/
UPMC Harrisburg				
UPMC Lititz				
UPMC McKeesport	Endo (2): Nebraska, Allegheny  Neph (1): CCF  Rheum (1): Tufts			
UPMC Mercy				
Wellspan York	Cardio (1): Wellspan York  Heme/onc (2): LSU Shreveport, Rochester General  Pul/crit (1): St lukes PA			
Wright Ctr GME				
Damas Hospital				
Hospital de la Concepcion				
Hospital Episcopal San Lucas				
Mayaguez Med Ctr				
San Juan City Hospital				
U Central del Caribe				
U Puerto Rico				
VA Caribbean				
Brown	A/I (1): Columbia  Cards (7): NYP-Queens, OSU, Orlando Health, PSU, Florida-Jacksonville, UT-Houston x2  GI (7): GWU, Lankenau, Mayo MN, Westchester, Stony Brook, Maryland, BIDMC  Heme/Onc (6): Brown x2, JHU, Stanford, NYU, Northwestern  Heme/Onc + Palliative (1): Temple  Geriatrics (1): UCSF  Hospice/Palliative (1): Northwestern  Pulm/Crit (1): NYU  Rheum (1): Penn	Cardiology: Brown x2, U Florida, U Mississippi  GI: Brown, NYU, Mt Sinai, Yale-Bridgeport  Heme/Onc: NIH, CCF, Fox-Chase, Montefiore  Pulm/Crit: Brownx2, Columbia, U Maryland/NIH, Tufts  Rheumatology: Mayo-Mn, Vermont  Palliative: UPenn  Endocrine: Brown, BU  Nephrology: Yale, UPenn  Geriatrics: Cornell, Vermont  Allergy: Brown  Infectious Disease: UCLA, Temple	Cardiology (11): Brown x4, Vanderbilt, Mt.Sinai, Wisconsin, UT-Austin, Stony Brook, Mid-American Heart, Vermont  Endocrinology (1): UChicago  Gastroenterology (7): Brown, NYU, Yale, OSU, Albany, Vermont, Lahey  Heme/Onc (6): Brown, Columbia, Montefiore, Minnesota, Jefferson, VCU  Pulm/Crit (5): OHSU, Columbia, BU, UF, Colorado  Nephrology (1): Stanford  Rural Medicine (1): Harvard/MGH  GIM/Med Ed (1): Pitt  Ob Medicine (1): Brown	Cards (12): Brown (2), Mt Sinai, UMaryland, Jefferson (2), Cedars Sinai, UIC, Northwell (2), Vermont, UMass  Onc (5): Jefferson, WashU, Yale, UMaryland, Fox Chase  GI (3): BU, USC, Brown  PCC (6): Brown (3), UCSF, UColorado, Penn State  Endocrine (1): Mt Sinai  ID (2): Brown, UCLA  Palliative Care (3): Mt Sinai, Stanford, Tulane  Addiction (1): Brown  Nephrology (1): Brown
Kent Brown		Heme/Onc (2): Maine Med, SUNY Upstate  Nephrology (2): Henry Ford, Johns Hopkins  Geriatrics (1): Wake Forrest  ID (1): Brown	Nephrology (3): BU, Penn, University of Wash  GI (1): Kent  ID (1): Baylor  Rheumatology (1): Dartmouth	Pulm/Crit: Parkview  Geriatrics: Brown  Endocrine (2): BU  Cardiology: Parkview  Nephro: UCSF
NYMC Landmark				
Roger Williams				
HCA Mercer Grand Strand				
HCA Mercer Trident				
Med U South Carolina			1 didn't match	??
Prisma USC Columbia				
Prisma USC Greenville				
U South Dakota				
East Tennessee State U				
HCA TriStar	rheumatology UVA			
Meharry				
Methodist Memphis				
U Tennessee				
U Tennessee Chattanooga				
U Tennessee Knoxville				
U Tennessee Nashville	Infectious disease (Baylor Houston) GI (Temple), Endocrine (WashU St Louis), Heme/Onc, Geriatrics (Vandy)			
Vanderbilt	Cards (16): Vandy x4, UTSW, Rochester, UCLA, UNC, Cedars-Sinai, MUSC, Michigan, UW, Minnesota, THI, OSU, UAB  Endo (1): Florida  GI (7): Vandy x3, Wake Forest, BWH, Kentucky, Wisconsin  Heme/Onc (5): Vandy x2, Yale, MD Anderson, OS  ID (1): Vandy  Neph (2): Vandy x2  Palliative (1): Vandy  Pulm/Crit (6): Vandy x2, BWH, UNC, Wisconsin, Arkansas	Cardiology (10): Vandy x5, UTSW, WashU, UCSD, UT-Houston, Tennessee  Heme/Onc (9): Vandy x4, MD Anderson x2, UCSD, Baylor, Pitt  PCCM (8): Vandy x3, Colorado x2, U Wash, USC, Florida  GI (5): Vandy x3, Baylor, Ohio State  ID (2): Vandy x2  Nephro (2): Vandy x2  Endo (1): Vandy  Palliative (1): Vandy  Rheum (1): Alabama-Birmingham	Cardiology (12): Vandy x5, MUSC x2, Michigan, UTSW, U Wash, Northwestern, Houston Methodist  GI (8): Vandy x4, Baylor, Ohio State, U South Florida, Kentucky  PCCM (6): Vandy x3, Duke, Michigan, Ohio State  Heme/Onc (6): Vandy x3, Baylor, OHSU, Alabama-Birmingham  ID (3): Vandy, Duke, UIC  Rheum (2): Vandy, UNC  Endo (1): Yale  Allergy (1): Stanford  Addiction (1): BWH  Vascular Medicine (1): Vandy	Addiction (1): UIC  Allergy (1): Vandy  Geriatrics (2): UCSD, Vandy  Cards (15): Cleveland Clinic, Emory, Hopkins, MUSC, Scripps, UCLA, UCSD, UTSW, Vandy x4, Wisconsin, Yale x2  Pulm/CC (8): Hopkins, Ohio State, UChicago, UTSW, Vandy x4  GI (4): Baylor, Colorado, Ohio State, UCLA  Obesity Med (1): Vandy  Hem/Onc (5): Hopkins, Pitt, UCSF, Vandy x2  Neph (1): UCSF  ID (2): Vandy x2  Palliative (1): Vandy  Rheum (1): UCLA
Baptist Hospitals SETX				
Baylor	https://www.bcm.edu/departments/medicine/education/internal-medicine-residency/fellowship-careers    A/I (1): Rush  Cards (11): Baylor x3, BUMC, BMC, CCF-Florida, Henry Ford, Hofstra/Northwell, THI, Colorado, UVA  Endo (2): Mayo-Florida, Scripps  GI (8): Baylor x2, UCSF, Penn, UTMB x2, UT-Austin, UW  Heme/Onc (10): Baylor x4, MD Anderson, UC-Davis, UChicago, Colorado, UTSW, UTMB  ID (3): Baylor, BIDMC, Penn  Palliative (1): MD Anderson  Pulm/Crit (2): Baylor x2  Rheum (3): Kansas, Penn, UT-Houston	https://twitter.com/BCM_InternalMed/status/1598380924345143296/photo/1  A/I (2): NIH, UTSW  Cards (9): BCM x2, BUMC-Dallas, OHSU, Rush, Scripps Green, THI, Buffalo, USF  Endo (3): BCM, Stanford, Henry Ford  GI (10): BCM x2, Baylor Scott & White, Houston Methodist x2, Kaiser LA, NYU-Long Island, UC Davis, UMiami, UTMB  Heme/Onc (8): BCM x5, Michigan, USF, UTSW  ID (4): BCM x2, Emory, USC  Pulm/CC (5): BCM x2, Einstein, Stanford, UCLA  Rheum (4): BCM x3, UNC	A/I (2): BCM, UCLA  Cards (10): BCM x3, Emory, Henry Ford, Houston Methodist, UCSF, Missouri, UT Houstin, Wake Forest  Endo (1): Colorado  GI (8): BCM x3, Henry Ford, UCLA, USC, UTMB, UT San Antonio  Heme/Onc (5): BCM, Mayo, NYU, U of North Dakota, Wash U  ID (1): UPenn  Pulm/Crit (7): BCM x2, Emory, OHSU, U Chicago, U Pittsburgh, UT San Antonio  Rheum (1): Cornell-Hosp for Special Surgery	Cards (20): BCM (2), UCSD, UT-Houston (2), Cincinnati, Rush, Baylor Scott & White-Temple, MUSC, Texas Heart Institute, U of Kansas, BUMC (2), U of Oklahoma, Loma Linda, Henry Ford, UT Austin   GI (4): BCM (2), Emory, UT-Houston   Heme/Onc (7): Michigan, BCM (2), UWashington, Stanford, OHSU, MDACC   Pulm/Crit (3): BCM (2), UNC   ID (3): BCM, NIH, Duke   Palliative Care (1): Duke Geriatrics (1): BCM   Nephrology (1): Vanderbilt   Rheumatology (1): BCM   Allergy/Immunology (3): Colorado, Michigan, BCM   Endocrine (1): UNC   cards just adds up to 17 not 19, heard over 20 applied cards this year did BCM not succeed 100% for cards this year??   << they matched 20 this year. not all written here. honestly 20 is still impressive and they didn't discourage anyone from not applying
Baylor All Saints (Fort Worth)				
Baylor Scott and White	Cardiology: Texas Tech Permian Basin, BUMC, BSW-Temple x2  GI: BSW-Temple x2, OSU  PCCM: BSW-Temple   ID: BSW-Temple  Endocrine: UT Houston  Rheum: Houston Methodist  Nephrology: BSW-Temple, Mayo Arizona  Geriatrics: BIDMC-Harvard	Cards: BSW-Temple x2, Loma Linda, BSWC-Round Rock  GI: BSW-Temple x 2  PCCM: BSW-Temple x2  Heme/onc: BSW-Temple x2, BUMC  ID: UT Houston  Rheum: Johns Hopkins  Hospice & Palliative Care: UT MD Anderson		
Baylor U Med Ctr (Dallas)	100% Matched: Cardiology : BUMC x2, BSW Plano  GI: BUMC, UT Houston  PCCM: UT Austin, BUMC  Allergy: U Cincinnati  Endocrine: UTSW	100% Matched: Cardiology: BUMC-Dallas x2, Nazareth Hosp  Endocrine: UTSW  GI: UTSW  Nephro: Stanford  Pulm/Crit: Mayo-Rochester  Rheum: UTSW		
Christus Health				
HCA Arlington NEW				
HCA Corpus Christi				
HCA Houston Clear Lake NEW				
HCA Kingwood				
HCA Las Palmas				
HCA Medical City Fort Worth				
HCA Medical City UNT-TCU				
HCA Medical City Weatherford				
HES Tennova Health NEW				
Methodist Dallas		2 cardiology (1 in-house)	1 Heme-onc, 1 GI (in-house), 1 Nephrology (in-house).	
Methodist Houston	Cards (3): Texas Tech El Paso, Houston Methodist, Dartmouth  Heme/Onc (2): Houston Methodist x2  Rheum (2): UTSW, Scripps  GI (1): Houston Methodist  PCCM (1): Houston Methodist  Geriatrics (1): Baylor	Cards (2): Scripps, Houston Methodist   GI (2): Baylor Scott and White, SUNY  Nephro (2): Stanford, UTMB  Geriatric (2): Baylor, UT Southwestern  PCCM (1): Houston Methodist  Rheum (1): University of South Florida  Heme/onc (1): Houston Methodist	Heme/Onc (2): Baylor, Scripps  Cards (1): Houston Methodist  Cardio Metabolic (1): Houston Methodist  Heart Failure (1): UT Houston  PCCM (1): Baylor  GI (1): Houston Methodist  Geriatrics (1): Baylor	Cards (2): U of Utah, U of Minnesota  GI (2): UTH, Houston Methodist  Geriatrics (1): U of Utah  Heme/Onc (1): Moffitt  Pulm/Crit (2): Houston Methodist x 2
Methodist Woodlands				
San Antonio Uniformed Serv Health Ed				
Texas A&M Scott and White Temple				
Texas Health Resources (Bedford/Denton)				
Texas Health Resources (Dallas)				
Texas Health Resources Harris Fort Worth				
Texas Health Plano NEW				
Texas Tech Amarillo				
Texas Tech El Paso				
Texas Tech Lubbock				
Texas Tech Permian Basin				
Texas Tech Transmountain				
TIGMER				
TIGMER Laredo				
